date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:38:45	129057/129057	U-----	200	untouched ('')	application/javascript	date:Thu,%2010%20Dec%202020%2004:16:40%20GMT	https://affixtheme.com/html/xmee/demo/js/jquery-3.5.0.min.js	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/js/jquery-3.5.0.min.js	(from https://affixtheme.com/html/xmee/demo/login-1.html)
09:38:45	6983/6983	U-----	200	untouched ('')	application/javascript	date:Thu,%2010%20Dec%202020%2004:16:40%20GMT	https://affixtheme.com/html/xmee/demo/js/imagesloaded.pkgd.min.js	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/js/imagesloaded.pkgd.min.js	(from https://affixtheme.com/html/xmee/demo/login-1.html)
09:38:46	9309/9309	U-----	200	untouched ('')	application/javascript	date:Thu,%2010%20Dec%202020%2004:16:40%20GMT	https://affixtheme.com/html/xmee/demo/js/validator.min.js	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/js/validator.min.js	(from https://affixtheme.com/html/xmee/demo/login-1.html)
09:38:46	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2011%20Mar%202023%2002:38:46%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.svg	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.svg	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:38:46	2470/2470	U-----	200	untouched ('')	application/javascript	date:Sat,%2006%20Nov%202021%2005:24:56%20GMT	https://affixtheme.com/html/xmee/demo/js/main.js	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/js/main.js	(from https://affixtheme.com/html/xmee/demo/login-1.html)
09:38:46	125320/125320	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.eot	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.eot	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:38:46	125320/125320	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.eot?	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/webfonts/fa-brands-400d41d.eot	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:38:46	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2011%20Mar%202023%2002:38:47%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.svg	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.svg	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:38:46	72148/72148	U-----	200	untouched ('')	font/woff2	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.woff2	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.woff2	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:38:57	125016/125016	U-----	200	untouched ('')	font/ttf	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.ttf	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.ttf	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:38:58	34388/34388	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.eot	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.eot	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:38:58	84568/84568	U-----	200	untouched ('')	font/woff	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.woff	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.woff	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:38:58	34388/34388	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.eot?	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/webfonts/fa-regular-400d41d.eot	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:39:00	123708/123708	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Dec%202020%2004:16:16%20GMT	https://affixtheme.com/html/xmee/demo/img/figure/bg1-r.jpg	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/img/figure/bg1-r.jpg	(from https://affixtheme.com/html/xmee/demo/register-1.html)
09:39:10	16812/16812	U-----	200	untouched ('')	font/woff	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.woff	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.woff	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:39:10	13608/13608	U-----	200	untouched ('')	font/woff2	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.woff2	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.woff2	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:39:11	34092/34092	U-----	200	untouched ('')	font/ttf	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.ttf	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.ttf	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:39:11	186512/186512	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.eot	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.eot	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:39:22	186512/186512	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.eot?	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900d41d.eot	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:39:23	74320/74320	U-----	200	untouched ('')	font/woff2	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.woff2	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.woff2	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:39:24	96248/96248	U-----	200	untouched ('')	font/woff	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.woff	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.woff	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:39:24	186228/186228	U-----	200	untouched ('')	font/ttf	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.ttf	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.ttf	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
09:39:35	4278/4278	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.eot	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/font/Flaticon.eot	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
09:39:35	2368/2368	U-----	200	untouched ('')	font/woff2	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.woff2	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/font/Flaticon.woff2	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
09:39:36	4278/4278	U-----	200	untouched ('')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.eot?	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/font/Flaticond41d.eot	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
09:39:37	2972/2972	U-----	200	untouched ('')	font/woff	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.woff	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/font/Flaticon.woff	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
09:39:37	4100/4100	U-----	200	untouched ('')	font/ttf	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.ttf	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/font/Flaticon.ttf	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
09:39:37	15197/15197	U-----	200	untouched ('OK')	image/svg+xml	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.svg	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/font/Flaticon.svg	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
09:39:37	435151/435151	U-----	200	untouched ('')	image/jpeg	date:Sun,%2014%20Nov%202021%2003:27:38%20GMT	https://affixtheme.com/html/xmee/demo/img/figure/bg33-1.jpg	D:/My%20Web%20Sites/login%20html/affixtheme.com/html/xmee/demo/img/figure/bg33-1.jpg	(from https://affixtheme.com/html/xmee/demo/style.css)
